runFilename,blockFilename,blockId,sd1,sd2,stimOnset,choiceDuration,leftColor,itiDuration,mu1,leftAnswer,trialId,condition,itiOffset,mu2,rightColor,subjectId,feedbackDuration,runId,isiDuration,rightAnswer,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialStartWallTime,actualChoiceOnset,actualIsiOffset,actualFeedbackOnset,actualFeedbackOffset,actualItiOnset,trialEndWallTime,actualItiOffset,reward,responseKey.keys,responseKey.corr,actualChoiceOffset,actualIsiOnset,responseTime,actualItiDuration,itiDriftAdjustment,responseKey.rt,session,participant,frameRate,expName,triggerWallTime,date,mriMode,expStartWallTime,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,278.490204409,2,3,5.44512054658,-7.0,-7.0,4,SR,289.474303768,-15.0,7,uep017,1,5,2.53897881208,-12.0,0,0,0,0,0,2,2,2,0,3,3,3,,,,,Sun Aug  5 12:22:41 2018,278.512164116,283.076438904,283.076819897,284.077022076,284.07720089,Sun Aug  5 12:22:52 2018,289.491847038,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,289.474303768,2,3,5.95753724251,-7.0,-7.0,5,SR,301.273937035,-15.0,7,uep017,1,5,2.84209602501,-16.0,0,0,0,0,0,2,2,2,0,4,4,4,,,,,Sun Aug  5 12:22:52 2018,289.49414897,294.373490095,294.373871088,295.374072075,295.374248981,Sun Aug  5 12:23:03 2018,301.288453102,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,301.273937035,2,3,5.12061184528,-7.0,-7.0,6,SR,311.750328611,-15.0,7,uep017,1,5,2.3557797309,-18.0,0,0,0,0,0,2,2,2,0,5,5,5,,,,,Sun Aug  5 12:23:03 2018,301.290731907,305.669939995,305.670322895,306.670526028,306.670703888,Sun Aug  5 12:23:14 2018,311.768722057,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,311.750328611,2,3,5.45886896922,-7.0,-7.0,7,SR,322.932908575,-15.0,7,uep017,1,5,2.72371099423,-10.0,0,0,0,0,0,2,2,2,0,6,6,6,,,,,Sun Aug  5 12:23:14 2018,311.771158934,316.516839027,316.517213106,317.517416954,317.51759696,Sun Aug  5 12:23:25 2018,322.948864937,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,322.932908575,2,3,5.55212894856,-7.0,-7.0,8,SR,334.3608261,-15.0,7,uep017,1,5,2.87578857681,-13.0,0,0,0,0,0,2,2,2,0,7,7,7,,,,,Sun Aug  5 12:23:25 2018,322.951123953,327.863600016,327.863981009,328.864183903,328.864362001,Sun Aug  5 12:23:36 2018,334.379143,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,334.3608261,2,3,6.55799494194,-7.0,-7.0,9,SR,345.630948251,-15.0,7,uep017,1,5,1.7121272093,-18.0,0,0,0,0,0,2,2,2,0,8,8,8,,,,,Sun Aug  5 12:23:36 2018,334.381388903,338.127516985,338.127916098,339.128118038,339.128308058,Sun Aug  5 12:23:48 2018,345.659055948,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,3,0,4.0,345.630948251,2,3,5.34963100695,-7.0,-7.0,10,SR,355.50868804,-15.0,7,uep017,1,5,1.52810878129,-8.0,0,0,0,0,0,2,2,2,0,9,9,9,,,,,Sun Aug  5 12:23:48 2018,345.661303043,349.223652124,349.223997116,350.22419405,350.224370956,Sun Aug  5 12:23:58 2018,355.521250963,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block3.csv,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,361.50868804,2,6,6.77506731596,20.0,16.0,1,RR,374.100247417,23.0,5,uep017,1,5,2.81649206141,27.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,Sun Aug  5 12:24:04 2018,361.543577909,366.385442019,366.385895014,367.386177063,367.386440039,Sun Aug  5 12:24:16 2018,374.118505955,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,374.100247417,2,6,6.23088147729,20.0,24.0,2,RR,385.067802694,23.0,5,uep017,1,5,1.73667379947,26.0,0,0,0,0,0,3,3,3,0,1,1,1,,,,,Sun Aug  5 12:24:16 2018,374.121186972,377.880542994,377.880908012,378.881104946,378.881282091,Sun Aug  5 12:24:27 2018,385.081897974,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,385.067802694,2,6,6.63616216484,20.0,21.0,3,RR,395.956964079,23.0,5,uep017,1,5,1.25299922094,28.0,0,0,0,0,0,3,3,3,0,2,2,2,,,,,Sun Aug  5 12:24:27 2018,385.084185123,388.362539053,388.362910986,389.363127947,389.363315105,Sun Aug  5 12:24:38 2018,395.978605032,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,395.956964079,2,6,6.78208899378,20.0,18.0,4,RR,408.284102675,23.0,5,uep017,1,5,2.54504960206,23.0,0,0,0,0,0,3,3,3,0,3,3,3,,,,,Sun Aug  5 12:24:38 2018,395.981265068,400.559031963,400.55939889,401.559597969,401.559775114,Sun Aug  5 12:24:50 2018,408.308459997,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,408.284102675,2,6,5.5048589367,20.0,17.0,5,RR,418.041914386,23.0,5,uep017,1,5,1.25295277379,27.0,0,0,0,0,0,3,3,3,0,4,4,4,,,,,Sun Aug  5 12:24:50 2018,408.310750961,411.589184046,411.589525938,412.589725018,412.589900017,Sun Aug  5 12:25:00 2018,418.056020021,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,418.041914386,2,6,5.47260450205,20.0,19.0,6,RR,428.13176513,23.0,5,uep017,1,5,1.61724624198,24.0,0,0,0,0,0,3,3,3,0,5,5,5,,,,,Sun Aug  5 12:25:00 2018,418.058293104,421.703129053,421.703486919,422.703684092,422.703860998,Sun Aug  5 12:25:10 2018,428.1528759,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,428.13176513,2,6,6.62761595207,20.0,14.0,7,RR,439.845969864,23.0,5,uep017,1,5,2.08658878224,11.0,0,0,0,0,0,3,3,3,0,6,6,6,,,,,Sun Aug  5 12:25:10 2018,428.155149937,432.266580105,432.266927004,433.267126083,433.26730299,Sun Aug  5 12:25:22 2018,439.86611104,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,439.845969864,2,6,6.8599628194,20.0,24.0,8,RR,451.676919465,23.0,5,uep017,1,5,1.97098678135,23.0,0,0,0,0,0,3,3,3,0,7,7,7,,,,,Sun Aug  5 12:25:22 2018,439.868406057,443.863271952,443.863616943,444.863815069,444.863991022,Sun Aug  5 12:25:34 2018,451.696078062,0,None,0,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,451.676919465,2,6,5.82249216295,20.0,20.0,9,RR,461.874601586,23.0,5,uep017,1,5,1.37518995827,27.0,0,0,0,0,0,3,3,3,0,8,8,8,,,,,Sun Aug  5 12:25:34 2018,451.698373079,453.943545103,453.943910122,454.944106102,454.944279909,Sun Aug  5 12:25:44 2018,461.860044003,27.0,2,0,452.5440979,452.544547081,0.804116010666,6.95540861802,-0.0629675342649,0.804116010666,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,4,4.0,4.0,461.874601586,2,6,6.3479541164,20.0,18.0,10,RR,474.0,23.0,5,uep017,1,5,2.77744429751,22.0,0,0,0,0,0,3,3,3,0,9,9,9,,,,,Sun Aug  5 12:25:44 2018,461.862621069,465.240590096,465.240977049,466.241178036,466.241355896,Sun Aug  5 12:25:56 2018,473.989707947,22.0,2,0,462.441536903,462.441880941,0.537382125854,7.78111368971,-0.0294583008413,0.537382125854,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,csv/uep017_run5_block4.csv,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run5.csv,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:18:02 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
csv/uep017_run6.csv,csv/uep017_run6_block1.csv,1,4.0,4.0,16.0,2,0,6.79067044398,-16.0,-17.0,1,RR,27.5315614145,9.0,2,uep017,1,6,1.74089097049,6.0,0,1,1,1,0,0,0,0,0,0,0,0,,,space,74.1165010929,Sun Aug  5 12:28:09 2018,17.0400791168,19.5601170063,19.5605831146,20.5608661175,20.5611310005,Sun Aug  5 12:28:19 2018,27.5256459713,6.0,2,0,17.7939200401,17.7943770885,0.721992969513,6.99684529444,-1.07183218002,0.721992969513,001,uep017_2,60.0056367447,uncertaintyExperiment,Sun Aug  5 12:27:52 2018,2018_Aug_05_1215,scan,Sun Aug  5 12:15:07 2018,
