subject, run, block, trial, mu1, mu2, r1, r2, choice, reward, RT, cond, trial_onset, choice_onset, feedback_onset 
5,5.0,17.0,5.0,-3.0,17.0,-4.0,16.0,2,16.0,854.209184647,3,61.016890049,61.9125030041,64.4473798275
5,5.0,17.0,6.0,-3.0,17.0,-3.0,12.0,2,12.0,837.353944778,3,71.6311368942,72.5107250214,75.1776380539
5,5.0,17.0,7.0,-3.0,17.0,-4.0,18.0,2,18.0,1220.06988525,3,83.9276778698,85.190404892,86.9733378887
5,5.0,17.0,8.0,-3.0,17.0,-4.0,13.0,2,13.0,787.472963333,3,94.2413058281,95.0709719658,97.5373048782
5,5.0,17.0,9.0,-3.0,17.0,-11.0,14.0,2,14.0,854.099988937,3,105.455648899,106.351274014,108.484362841
5,5.0,17.0,10.0,-3.0,17.0,-5.0,22.0,2,22.0,1018.876791,3,116.152636051,117.214609861,119.714423895
5,5.0,18.0,1.0,5.0,-5.0,5.0,-5.0,1,5.0,1234.77005959,4,133.756803989,135.026269913,137.859803915
5,5.0,18.0,2.0,5.0,-5.0,5.0,-5.0,2,-5.0,670.764923096,4,145.177691936,145.88984704,147.873178959
5,5.0,18.0,3.0,5.0,-5.0,5.0,-5.0,1,5.0,987.128973007,4,155.857120037,156.886679888,158.353868008
5,5.0,18.0,4.0,5.0,-5.0,5.0,-5.0,1,5.0,970.085859299,4,165.37115097,166.384059906,168.734333038
5,5.0,18.0,5.0,5.0,-5.0,5.0,-5.0,1,5.0,1187.21485138,4,177.350931883,178.580498934,180.214242935
5,5.0,18.0,6.0,5.0,-5.0,5.0,-5.0,1,5.0,1053.62987518,4,188.897907972,189.994046926,192.67651391
5,5.0,18.0,7.0,5.0,-5.0,5.0,-5.0,1,5.0,1437.0701313,4,200.21199584,201.690435886,203.223376036
5,5.0,18.0,8.0,5.0,-5.0,5.0,-5.0,1,5.0,1253.8869381,4,210.342350006,211.63774085,214.237547874
5,5.0,18.0,9.0,5.0,-5.0,5.0,-5.0,1,5.0,1187.16001511,4,222.505307913,223.734283924,225.867413044
5,5.0,18.0,10.0,5.0,-5.0,5.0,-5.0,1,5.0,1237.40291595,4,234.251965046,235.531051874,236.681232929
5,5.0,19.0,1.0,-10.0,1.0,-11.0,1.0,1,-11.0,905.32708168,1,249.700495005,250.643280029,251.910210848
5,5.0,19.0,2.0,-10.0,1.0,-3.0,1.0,2,1.0,683.68601799,1,259.812218904,260.540456057,262.72358799
5,5.0,19.0,3.0,-10.0,1.0,-13.0,1.0,2,1.0,621.062994003,1,270.675127029,271.33751893,273.087527037
5,5.0,19.0,4.0,-10.0,1.0,-7.0,1.0,2,1.0,603.942871094,1,282.205076933,282.850934029,284.61567688
5,5.0,19.0,5.0,-10.0,1.0,-8.0,1.0,2,1.0,837.298870087,1,292.118332863,292.997953892,295.414258957
5,5.0,19.0,6.0,-10.0,1.0,0.0,1.0,2,1.0,820.729017258,1,303.615645885,304.477948904,307.127554893
5,5.0,19.0,7.0,-10.0,1.0,-12.0,1.0,2,1.0,800.236940384,1,315.662296057,316.574566841,317.624703884
5,5.0,19.0,8.0,-10.0,1.0,-11.0,1.0,2,1.0,1486.78183556,1,324.908458948,326.438292027,328.421465874
5,5.0,19.0,9.0,-10.0,1.0,-12.0,1.0,2,1.0,654.129981995,1,336.439730883,337.135283947,340.084825993
5,5.0,19.0,10.0,-10.0,1.0,-8.0,1.0,2,1.0,1037.44506836,1,347.570015907,348.648664951,349.865449905
5,5.0,20.0,1.0,-1.0,2.0,-1.0,-3.0,1,-1.0,1505.46002388,2,363.402290821,364.944042921,366.927862883
5,5.0,20.0,2.0,-1.0,2.0,-1.0,1.0,2,1.0,520.546197891,2,375.195358992,375.757664919,376.924471855
5,5.0,20.0,3.0,-1.0,2.0,-1.0,3.0,2,3.0,816.960096359,2,385.241633892,386.104605913,388.721540928
5,5.0,20.0,4.0,-1.0,2.0,-1.0,9.0,2,9.0,820.669174194,2,396.438532829,397.301576853,399.668552876
5,5.0,20.0,5.0,-1.0,2.0,-1.0,-0.0,2,-0.0,670.585155487,2,407.78530097,408.498227835,409.665546894
5,5.0,20.0,6.0,-1.0,2.0,-1.0,-0.0,2,-0.0,1283.3468914,2,417.165978909,418.495563984,420.945744991
5,5.0,20.0,7.0,-1.0,2.0,-1.0,-5.0,2,-5.0,603.85799408,2,429.09582305,429.742184877,431.509285927
5,5.0,20.0,8.0,-1.0,2.0,-1.0,-4.0,1,-1.0,654.036998749,2,439.942889929,440.639309883,442.573039055
5,5.0,20.0,9.0,-1.0,2.0,-1.0,-1.0,1,-1.0,1137.29786873,2,451.206199884,452.385746002,455.385424852
5,5.0,20.0,10.0,-1.0,2.0,-1.0,1.0,2,1.0,637.435913086,2,462.78696394,463.465980053,466.082244873
5,6.0,21.0,1.0,4.0,11.0,4.0,4.0,nan,0.0,nan,2,17.0256540775,nan,20.1349391937
5,6.0,21.0,2.0,4.0,11.0,4.0,12.0,1,4.0,687.469005585,2,26.643640995,27.3655331135,29.432528019
5,6.0,21.0,3.0,4.0,11.0,4.0,10.0,2,10.0,504.133939743,2,36.8844761848,37.4459710121,39.1290750504
5,6.0,21.0,4.0,4.0,11.0,4.0,8.0,2,8.0,487.828969955,2,48.4637842178,48.9927721024,50.0766620636
5,6.0,21.0,5.0,4.0,11.0,4.0,1.0,2,1.0,604.026079178,2,58.9943921566,59.6395990849,60.6729650497
5,6.0,21.0,6.0,4.0,11.0,4.0,8.0,2,8.0,604.049921036,2,68.0417160988,68.6869452,71.3538410664
5,6.0,21.0,7.0,4.0,11.0,4.0,17.0,2,17.0,554.042100906,2,79.4885201454,80.0821280479,81.2169091702
5,6.0,21.0,8.0,4.0,11.0,4.0,14.0,2,14.0,537.64796257,2,89.0857670307,89.664383173,92.4979300499
5,6.0,21.0,9.0,4.0,11.0,4.0,11.0,2,11.0,622.17092514,2,101.482223988,102.144132137,104.527478218
5,6.0,21.0,10.0,4.0,11.0,4.0,8.0,2,8.0,819.355010986,2,112.095816135,112.956513166,114.024233103
5,6.0,22.0,1.0,-4.0,7.0,-4.0,7.0,2,7.0,1205.64699173,1,127.977200031,129.219734192,131.319662094
5,6.0,22.0,2.0,-4.0,7.0,-2.0,7.0,1,-2.0,537.443161011,1,140.02347517,140.599813223,142.782553196
5,6.0,22.0,3.0,-4.0,7.0,-2.0,7.0,2,7.0,637.5207901,1,150.485617161,151.163161039,153.929820061
5,6.0,22.0,4.0,-4.0,7.0,-8.0,7.0,2,7.0,487.52617836,1,162.615797997,163.143451214,164.526594162
5,6.0,22.0,5.0,-4.0,7.0,-7.0,7.0,2,7.0,787.392854691,1,173.795722008,174.623588085,177.089954138
5,6.0,22.0,6.0,-4.0,7.0,-7.0,7.0,2,7.0,904.096126556,1,184.759105206,185.703595161,187.836814165
5,6.0,22.0,7.0,-4.0,7.0,1.0,7.0,2,7.0,683.69603157,1,196.689242125,197.433773994,199.000358105
5,6.0,22.0,8.0,-4.0,7.0,-5.0,7.0,2,7.0,1033.60390663,1,207.102907181,208.180554152,210.961863995
5,6.0,22.0,9.0,-4.0,7.0,-8.0,7.0,2,7.0,920.601129532,1,219.299434185,220.26051712,222.143689156
5,6.0,22.0,10.0,-4.0,7.0,-9.0,7.0,2,7.0,753.758907318,1,230.912653208,231.707164049,233.640421152
5,6.0,23.0,1.0,9.0,9.0,9.0,9.0,1,9.0,1588.27900887,4,248.594063997,250.218559027,252.318459034
5,6.0,23.0,2.0,9.0,9.0,9.0,9.0,2,9.0,670.305967331,4,259.806235075,260.515686035,263.549006224
5,6.0,23.0,3.0,9.0,9.0,9.0,9.0,1,9.0,820.817947388,4,271.533993006,272.395615101,275.295666218
5,6.0,23.0,4.0,9.0,9.0,9.0,9.0,2,9.0,733.548164368,4,284.331315994,285.108798027,287.441862106
5,6.0,23.0,5.0,9.0,9.0,9.0,9.0,2,9.0,1104.06303406,4,294.977573156,296.138889074,298.704697132
5,6.0,23.0,6.0,9.0,9.0,9.0,9.0,1,9.0,854.406118393,4,306.458037138,307.352477074,309.685331106
5,6.0,23.0,7.0,9.0,9.0,9.0,9.0,1,9.0,770.801067352,4,316.821763039,317.632696152,320.548953056
5,6.0,23.0,8.0,9.0,9.0,9.0,9.0,1,9.0,837.154865265,4,328.168407202,329.046249151,330.696129084
5,6.0,23.0,9.0,9.0,9.0,9.0,9.0,2,9.0,600.286006927,4,338.266432047,338.909973145,341.376406193
5,6.0,23.0,10.0,9.0,9.0,9.0,9.0,1,9.0,620.60379982,4,348.995951176,349.656896114,351.090267181
5,6.0,24.0,1.0,0.0,9.0,-4.0,11.0,1,-4.0,1105.67092896,3,364.832284212,365.968983173,368.685714006
5,6.0,24.0,2.0,0.0,9.0,-0.0,11.0,2,11.0,504.269123077,3,376.238903046,376.782468081,378.632779121
5,6.0,24.0,3.0,0.0,9.0,1.0,11.0,2,11.0,487.497091293,3,387.284160137,387.812731028,390.629498005
5,6.0,24.0,4.0,0.0,9.0,0.0,10.0,2,10.0,654.054880142,3,399.430685043,400.125818014,402.409413099
5,6.0,24.0,5.0,0.0,9.0,0.0,11.0,2,11.0,571.349143982,3,410.727609158,411.339485168,412.490156174
5,6.0,24.0,6.0,0.0,9.0,-0.0,17.0,2,17.0,787.489175797,3,420.542814016,421.36947608,423.551748037
5,6.0,24.0,7.0,0.0,9.0,-3.0,13.0,2,13.0,804.039955139,3,431.568901062,432.416293144,433.733892202
5,6.0,24.0,8.0,0.0,9.0,1.0,4.0,2,4.0,1237.16902733,3,441.152057171,442.4304111,444.07924819
5,6.0,24.0,9.0,0.0,9.0,-2.0,10.0,2,10.0,1003.95703316,3,451.116118193,452.161138058,453.811625004
5,6.0,24.0,10.0,0.0,9.0,1.0,8.0,2,8.0,854.133844376,3,462.312744141,463.207854986,465.158239126
5,7.0,25.0,1.0,3.0,8.0,3.0,7.0,1,3.0,1338.41991425,2,17.0366492271,18.4124631882,20.5295960903
5,7.0,25.0,2.0,3.0,8.0,3.0,5.0,2,5.0,667.07110405,2,26.9164810181,27.6248822212,28.7098031044
5,7.0,25.0,3.0,3.0,8.0,3.0,14.0,2,14.0,550.271034241,2,37.9635360241,38.5565841198,41.0730731487
5,7.0,25.0,4.0,3.0,8.0,3.0,10.0,2,10.0,837.692022324,2,50.3253910542,51.2030260563,53.8193001747
5,7.0,25.0,5.0,3.0,8.0,3.0,8.0,2,8.0,1120.78309059,2,61.9553830624,63.1163601875,65.7159750462
5,7.0,25.0,6.0,3.0,8.0,3.0,8.0,2,8.0,798.799991608,2,72.9854621887,73.8299081326,75.9463992119
5,7.0,25.0,7.0,3.0,8.0,3.0,14.0,2,14.0,617.007017136,2,83.6157341003,84.275591135,87.043418169
5,7.0,25.0,8.0,3.0,8.0,3.0,-1.0,2,-1.0,803.953886032,2,94.7625691891,95.6069869995,97.0070450306
5,7.0,25.0,9.0,3.0,8.0,3.0,8.0,2,8.0,555.733919144,2,104.575997114,105.171027184,106.354474068
5,7.0,25.0,10.0,3.0,8.0,3.0,19.0,2,19.0,637.053966522,2,114.039752007,114.718219042,117.301186085
5,7.0,26.0,1.0,15.0,11.0,18.0,11.0,1,18.0,1538.26093674,1,131.703622103,133.278036118,134.546425104
5,7.0,26.0,2.0,15.0,11.0,13.0,11.0,2,11.0,854.056835175,1,141.451023102,142.360100031,143.610459089
5,7.0,26.0,3.0,15.0,11.0,13.0,11.0,1,13.0,537.495136261,1,152.529466152,153.107258081,156.089744091
5,7.0,26.0,4.0,15.0,11.0,12.0,11.0,1,12.0,620.827913284,1,164.875886202,165.537041187,166.870402098
5,7.0,26.0,5.0,15.0,11.0,19.0,11.0,1,19.0,637.90678978,1,176.156281233,176.83380723,178.500461102
5,7.0,26.0,6.0,15.0,11.0,22.0,11.0,1,22.0,1386.84177399,1,186.236797094,187.664147139,190.030593157
5,7.0,26.0,7.0,15.0,11.0,14.0,11.0,1,14.0,787.736177444,1,198.366387129,199.194037199,201.127310038
5,7.0,26.0,8.0,15.0,11.0,14.0,11.0,1,14.0,1154.15716171,1,208.745187044,209.941217184,212.390959024
5,7.0,26.0,9.0,15.0,11.0,12.0,11.0,1,12.0,1203.43399048,1,219.976944208,221.220592022,222.571182013
5,7.0,26.0,10.0,15.0,11.0,10.0,11.0,1,10.0,619.187116623,1,230.07409811,230.735188007,232.451771021
5,7.0,27.0,1.0,-13.0,3.0,-13.0,3.0,1,-13.0,1088.78302574,4,247.037595034,248.163507223,249.263344049
5,7.0,27.0,2.0,-13.0,3.0,-13.0,3.0,2,3.0,670.628070831,4,256.951285124,257.65915823,258.960879087
5,7.0,27.0,3.0,-13.0,3.0,-13.0,3.0,2,3.0,700.37317276,4,266.830310106,267.574647188,270.291019201
5,7.0,27.0,4.0,-13.0,3.0,-13.0,3.0,2,3.0,500.314950943,4,278.876869202,279.421264172,282.154199123
5,7.0,27.0,5.0,-13.0,3.0,-13.0,3.0,2,3.0,586.97104454,4,290.756700039,291.384478092,294.434197187
5,7.0,27.0,6.0,-13.0,3.0,-13.0,3.0,2,3.0,770.792007446,4,302.185893059,302.997843027,304.33122015
5,7.0,27.0,7.0,-13.0,3.0,-13.0,3.0,2,3.0,953.945159912,4,312.217341185,313.211710215,315.828013182
5,7.0,27.0,8.0,-13.0,3.0,-13.0,3.0,2,3.0,670.660018921,4,323.547561169,324.258428097,325.358562231
5,7.0,27.0,9.0,-13.0,3.0,-13.0,3.0,2,3.0,687.013149261,4,333.077939034,333.805726051,334.939208031
5,7.0,27.0,10.0,-13.0,3.0,-13.0,3.0,nan,0.0,nan,4,343.974847078,nan,348.117132187
5,7.0,28.0,1.0,-3.0,6.0,-4.0,8.0,1,-4.0,1221.96912766,3,361.988401175,363.247271061,365.230615139
5,7.0,28.0,2.0,-3.0,6.0,0.0,4.0,2,4.0,450.329065323,3,373.466795206,373.961024046,375.211038113
5,7.0,28.0,3.0,-3.0,6.0,-9.0,-2.0,2,-2.0,354.327917099,3,383.580796003,383.974794149,386.291684151
5,7.0,28.0,4.0,-3.0,6.0,-2.0,9.0,1,-2.0,604.129076004,3,394.876366138,395.521536112,396.972067118
5,7.0,28.0,5.0,-3.0,6.0,-6.0,8.0,2,8.0,637.349128723,3,405.60661912,406.285098076,409.318399191
5,7.0,28.0,6.0,-3.0,6.0,-2.0,7.0,2,7.0,504.083871841,3,418.186455011,418.731586218,420.614680052
5,7.0,28.0,7.0,-3.0,6.0,1.0,7.0,2,7.0,620.955944061,3,430.1003232,430.761479139,433.427667141
5,7.0,28.0,8.0,-3.0,6.0,-3.0,8.0,2,8.0,604.121923447,3,441.313912153,441.958348036,443.907993078
5,7.0,28.0,9.0,-3.0,6.0,-5.0,-1.0,2,-1.0,850.232124329,3,451.327541113,452.221984148,454.05521822
5,7.0,28.0,10.0,-3.0,6.0,5.0,6.0,2,6.0,704.123020172,3,461.87472415,462.619174004,465.085633039
5,8.0,29.0,1.0,-1.0,-28.0,4.0,-28.0,2,-28.0,1238.76881599,1,17.042853117,18.3141651154,19.5811991692
5,8.0,29.0,2.0,-1.0,-28.0,-1.0,-28.0,1,-1.0,537.657022476,1,25.2677521706,25.8455600739,27.6288921833
5,8.0,29.0,3.0,-1.0,-28.0,0.0,-28.0,1,0.0,535.837888718,1,35.9814381599,36.5591349602,39.2753500938
5,8.0,29.0,4.0,-1.0,-28.0,-4.0,-28.0,1,-4.0,937.22987175,1,47.2115311623,48.1891791821,50.4724500179
5,8.0,29.0,5.0,-1.0,-28.0,4.0,-28.0,1,4.0,837.418079376,1,58.1915659904,59.0678091049,61.2525391579
5,8.0,29.0,6.0,-1.0,-28.0,-5.0,-28.0,1,-5.0,1186.96904182,1,69.2555241585,70.4829821587,71.9662599564
5,8.0,29.0,7.0,-1.0,-28.0,6.0,-28.0,1,6.0,954.120159149,1,79.6190140247,80.6132290363,83.0463130474
5,8.0,29.0,8.0,-1.0,-28.0,-1.0,-28.0,1,-1.0,704.220056534,1,90.8658981323,91.6268501282,94.5099511147
5,8.0,29.0,9.0,-1.0,-28.0,-3.0,-28.0,1,-3.0,771.26288414,1,102.412393093,103.223402977,105.756559134
5,8.0,29.0,10.0,-1.0,-28.0,1.0,-28.0,1,1.0,1054.02398109,1,113.925930977,115.020173073,117.869711161
5,8.0,30.0,1.0,1.0,6.0,1.0,11.0,1,1.0,1268.50819588,2,132.010673046,133.314993143,135.381602049
5,8.0,30.0,2.0,1.0,6.0,1.0,2.0,2,2.0,637.557029724,2,143.568489075,144.245167971,146.578899145
5,8.0,30.0,3.0,1.0,6.0,1.0,17.0,2,17.0,600.466012955,2,155.180086136,155.82506299,156.858700991
5,8.0,30.0,4.0,1.0,6.0,1.0,16.0,2,16.0,666.931867599,2,164.12767601,164.838849068,166.189815998
5,8.0,30.0,5.0,1.0,6.0,1.0,5.0,2,5.0,820.705890656,2,174.092316151,174.953114986,177.819944143
5,8.0,30.0,6.0,1.0,6.0,1.0,7.0,2,7.0,753.538131714,2,185.904683113,186.699725151,188.000108004
5,8.0,30.0,7.0,1.0,6.0,1.0,4.0,2,4.0,737.458944321,2,196.601662159,197.380042076,199.647089005
5,8.0,30.0,8.0,1.0,6.0,1.0,3.0,2,3.0,1153.96714211,2,207.298449039,208.493355989,210.277261019
5,8.0,30.0,9.0,1.0,6.0,1.0,3.0,2,3.0,704.113006592,2,218.795377016,219.540547132,222.373988152
5,8.0,30.0,10.0,1.0,6.0,1.0,11.0,2,11.0,787.51206398,2,231.141829014,231.970137119,233.73626399
5,8.0,31.0,1.0,-10.0,-3.0,-11.0,-4.0,1,-11.0,1255.15818596,3,248.68947196,249.981853962,252.898550034
5,8.0,31.0,2.0,-10.0,-3.0,-5.0,1.0,2,1.0,587.483882904,3,259.702887058,260.328866005,261.878874063
5,8.0,31.0,3.0,-10.0,-3.0,-11.0,0.0,2,0.0,802.542924881,3,270.147356033,270.992145061,273.192687988
5,8.0,31.0,4.0,-10.0,-3.0,-11.0,-4.0,2,-4.0,1200.30498505,3,281.260946989,282.506016016,283.723056078
5,8.0,31.0,5.0,-10.0,-3.0,-9.0,4.0,2,4.0,970.749855042,3,291.757843971,292.769443035,295.385789156
5,8.0,31.0,6.0,-10.0,-3.0,-2.0,-4.0,2,-4.0,971.846818924,3,303.438735962,304.449615002,306.482764959
5,8.0,31.0,7.0,-10.0,-3.0,-9.0,-1.0,1,-9.0,720.773935318,3,313.868731022,314.629904985,316.813110113
5,8.0,31.0,8.0,-10.0,-3.0,-8.0,-2.0,2,-2.0,737.327814102,3,325.115565062,325.893377066,328.709678173
5,8.0,31.0,9.0,-10.0,-3.0,-15.0,-8.0,2,-8.0,520.611047745,3,337.495256186,338.056434155,339.073364019
5,8.0,31.0,10.0,-10.0,-3.0,-13.0,-5.0,2,-5.0,750.30207634,3,347.144032955,347.937249184,350.270305157
5,8.0,32.0,1.0,0.0,13.0,0.0,13.0,1,0.0,1371.58703804,4,365.208014965,366.6151371,368.065266132
5,8.0,32.0,2.0,0.0,13.0,0.0,13.0,2,13.0,587.412118912,4,375.202244997,375.82915616,378.545525074
5,8.0,32.0,3.0,0.0,13.0,0.0,13.0,2,13.0,620.846033096,4,386.880792141,387.542664051,389.459784031
5,8.0,32.0,4.0,0.0,13.0,0.0,13.0,2,13.0,683.562994003,4,398.193922043,398.922592163,400.855792046
5,8.0,32.0,5.0,0.0,13.0,0.0,13.0,2,13.0,837.005853653,4,408.674668074,409.55293107,411.76940012
5,8.0,32.0,6.0,0.0,13.0,0.0,13.0,2,13.0,683.949947357,4,419.972262144,420.699699163,423.04946208
5,8.0,32.0,7.0,0.0,13.0,0.0,13.0,2,13.0,454.37502861,4,430.469313145,430.963685036,432.630231142
5,8.0,32.0,8.0,0.0,13.0,0.0,13.0,2,13.0,786.921977997,4,441.599250078,442.426925182,443.760071993
5,8.0,32.0,9.0,0.0,13.0,0.0,13.0,2,13.0,1170.58706284,4,451.212954044,452.424041986,454.457205057
5,8.0,32.0,10.0,0.0,13.0,0.0,13.0,2,13.0,1438.53020668,4,463.009793043,464.487234116,465.937142134
6,1.0,1.0,1.0,-11.0,6.0,-11.0,2.0,1,-11.0,1238.72900009,2,17.0320689678,18.3229060173,19.7229559422
6,1.0,1.0,2.0,-11.0,6.0,-11.0,3.0,1,-11.0,570.907115936,2,25.7249400616,26.3372199535,28.8036170006
6,1.0,1.0,3.0,-11.0,6.0,-11.0,8.0,1,-11.0,454.038858414,2,36.4553380013,36.9509720802,38.8009319305
6,1.0,1.0,4.0,-11.0,6.0,-11.0,8.0,2,8.0,687.492132187,2,47.5685880184,48.297647953,50.297508955
6,1.0,1.0,5.0,-11.0,6.0,-11.0,7.0,2,7.0,750.221967697,2,58.0657250881,58.8613080978,60.2113881111
6,1.0,1.0,6.0,-11.0,6.0,-11.0,5.0,2,5.0,604.418992996,2,69.3124420643,69.9578149319,72.9077150822
6,1.0,1.0,7.0,-11.0,6.0,-11.0,4.0,2,4.0,604.457855225,2,80.7426700592,81.3883390427,83.1714971066
6,1.0,1.0,8.0,-11.0,6.0,-11.0,8.0,2,8.0,520.549058914,2,90.5729739666,91.1354510784,93.0353560448
6,1.0,1.0,9.0,-11.0,6.0,-11.0,8.0,2,8.0,520.567178726,2,102.401370049,102.965204954,104.315458059
6,1.0,1.0,10.0,-11.0,6.0,-11.0,-3.0,2,-3.0,586.362123489,2,113.29972291,113.927964926,114.962357998
6,1.0,2.0,1.0,7.0,7.0,9.0,7.0,1,9.0,738.916873932,1,130.281500101,131.057387114,132.824052095
6,1.0,2.0,2.0,7.0,7.0,6.0,7.0,2,7.0,820.757865906,1,140.542993069,141.404537916,142.471218109
6,1.0,2.0,3.0,7.0,7.0,8.0,7.0,1,8.0,587.37206459,1,151.455725908,152.084712982,154.067897081
6,1.0,2.0,4.0,7.0,7.0,11.0,7.0,1,11.0,683.627128601,1,162.785917044,163.514760971,165.064847946
6,1.0,2.0,5.0,7.0,7.0,8.0,7.0,1,8.0,1015.34080505,1,173.232680082,174.295021057,176.67811203
6,1.0,2.0,6.0,7.0,7.0,11.0,7.0,1,11.0,1454.27894592,1,184.645876884,186.140928984,188.84135294
6,1.0,2.0,7.0,7.0,7.0,1.0,7.0,1,1.0,670.420885086,1,196.542759895,197.254281044,199.45489502
6,1.0,2.0,8.0,7.0,7.0,11.0,7.0,1,11.0,820.457220078,1,207.456701994,208.31881094,210.052093029
6,1.0,2.0,9.0,7.0,7.0,6.0,7.0,1,6.0,986.954927444,1,219.119707108,220.148708105,221.415422916
6,1.0,2.0,10.0,7.0,7.0,5.0,7.0,1,5.0,1087.51583099,1,228.716329098,229.845896959,231.195913076
6,1.0,3.0,1.0,-6.0,-7.0,-6.0,-4.0,nan,0.0,nan,3,245.481945038,nan,248.841128111
6,1.0,3.0,2.0,-6.0,-7.0,-5.0,-5.0,1,-5.0,837.449073792,3,255.725704908,256.604931116,259.588243961
6,1.0,3.0,3.0,-6.0,-7.0,-2.0,1.0,2,1.0,770.840883255,3,266.855715036,267.668575048,269.902141094
6,1.0,3.0,4.0,-6.0,-7.0,-1.0,-7.0,2,-7.0,720.715045929,3,278.868598938,279.631612062,280.932393074
6,1.0,3.0,5.0,-6.0,-7.0,-4.0,-9.0,1,-4.0,587.500810623,3,288.732641935,289.362390041,291.362637997
6,1.0,3.0,6.0,-6.0,-7.0,-6.0,-7.0,2,-7.0,767.745018005,3,298.962482929,299.775803089,302.241195917
6,1.0,3.0,7.0,-6.0,-7.0,-4.0,-6.0,1,-4.0,958.226919174,3,311.024769068,312.022496939,313.855603933
6,1.0,3.0,8.0,-6.0,-7.0,-3.0,-7.0,2,-7.0,853.670120239,3,321.637550116,322.535969973,324.369318962
6,1.0,3.0,9.0,-6.0,-7.0,-2.0,-11.0,1,-2.0,803.864002228,3,333.404007912,334.249581099,336.915796995
6,1.0,3.0,10.0,-6.0,-7.0,-9.0,3.0,2,3.0,687.624931335,3,344.583957911,345.312972069,346.929644108
6,1.0,4.0,1.0,-1.0,4.0,-1.0,4.0,1,-1.0,1151.6251564,4,360.981892109,362.174823046,364.557810068
6,1.0,4.0,2.0,-1.0,4.0,-1.0,4.0,2,4.0,533.628940582,4,373.092556,373.671632051,376.388602972
6,1.0,4.0,3.0,-1.0,4.0,-1.0,4.0,2,4.0,670.849084854,4,384.35529995,385.067924976,387.868129969
6,1.0,4.0,4.0,-1.0,4.0,-1.0,4.0,2,4.0,704.107999802,4,396.868458986,397.614798069,398.881221056
6,1.0,4.0,5.0,-1.0,4.0,-1.0,4.0,2,4.0,1037.48416901,4,406.865438938,407.945164919,409.911499977
6,1.0,4.0,6.0,-1.0,4.0,-1.0,4.0,2,4.0,737.452983856,4,417.163510084,417.942429066,420.758661032
6,1.0,4.0,7.0,-1.0,4.0,-1.0,4.0,2,4.0,670.799016953,4,428.376754999,429.089104891,430.80406189
6,1.0,4.0,8.0,-1.0,4.0,-1.0,4.0,2,4.0,737.469911575,4,439.806931019,440.585841894,442.585669994
6,1.0,4.0,9.0,-1.0,4.0,-1.0,4.0,2,4.0,687.610149384,4,450.570909023,451.299258947,454.099095106
6,1.0,4.0,10.0,-1.0,4.0,-1.0,4.0,2,4.0,737.796068192,4,463.100194931,463.877648115,466.212321997
6,2.0,5.0,1.0,1.0,-6.0,3.0,-3.0,2,-3.0,1088.8941288,3,17.032583952,18.1584470272,19.2757749557
6,2.0,5.0,2.0,1.0,-6.0,-3.0,-13.0,2,-13.0,654.019117355,3,26.783810854,27.4725279808,28.872330904
6,2.0,5.0,3.0,1.0,-6.0,5.0,-10.0,2,-10.0,571.610927582,3,36.4077010155,37.0197138786,39.9031419754
6,2.0,5.0,4.0,1.0,-6.0,-3.0,-10.0,2,-10.0,570.473909378,3,48.502630949,49.1163158417,51.9498279095
6,2.0,5.0,5.0,1.0,-6.0,-0.0,-9.0,2,-9.0,652.328014374,3,59.9510669708,60.6447529793,61.8125998974
6,2.0,5.0,6.0,1.0,-6.0,-1.0,-6.0,2,-6.0,600.439071655,3,69.8649690151,70.5102419853,73.4435670376
6,2.0,5.0,7.0,1.0,-6.0,5.0,-8.0,2,-8.0,704.149007797,3,81.3281309605,82.071947813,84.8236579895
6,2.0,5.0,8.0,1.0,-6.0,-4.0,-15.0,2,-15.0,637.230157852,3,93.6415548325,94.320127964,95.5868678093
6,2.0,5.0,9.0,1.0,-6.0,3.0,-16.0,2,-16.0,450.485944748,3,103.821244955,104.317135811,107.100123882
6,2.0,5.0,10.0,1.0,-6.0,-2.0,-0.0,2,-0.0,604.257822037,3,116.16877389,116.813591003,118.063549042
6,2.0,6.0,1.0,12.0,-5.0,15.0,-5.0,2,-5.0,1838.64283562,1,132.484470844,134.358696938,137.225528002
6,2.0,6.0,2.0,12.0,-5.0,10.0,-5.0,1,10.0,1520.5450058,1,144.44489193,146.005398035,148.60541296
6,2.0,6.0,3.0,12.0,-5.0,6.0,-5.0,1,6.0,904.091835022,1,155.423817873,156.368907928,158.869202852
6,2.0,6.0,4.0,12.0,-5.0,12.0,-5.0,1,12.0,1087.48602867,1,166.420997858,167.549059868,170.415866852
6,2.0,6.0,5.0,12.0,-5.0,9.0,-5.0,1,9.0,654.182910919,1,178.18432188,178.879235983,181.396193981
6,2.0,6.0,6.0,12.0,-5.0,18.0,-5.0,1,18.0,704.230070114,1,188.647418022,189.392848969,191.276477814
6,2.0,6.0,7.0,12.0,-5.0,15.0,-5.0,1,15.0,670.531988144,1,199.994323015,200.70627594,201.890206814
6,2.0,6.0,8.0,12.0,-5.0,9.0,-5.0,1,9.0,787.591934204,1,210.757974863,211.58651185,213.819662809
6,2.0,6.0,9.0,12.0,-5.0,9.0,-5.0,1,9.0,804.039001465,1,222.871907949,223.716336966,225.466300011
6,2.0,6.0,10.0,12.0,-5.0,12.0,-5.0,1,12.0,654.160022736,1,232.719008923,233.413607836,236.163326025
